text,audio
"في عطلتي القادمة، أنوي زيارة ""هانوي"" واستكشاف مطبخها الغني بأطباق مثل ""phở"" و""bánh mì"" بينما أتعلم كلمات فيتنامية جديدة.","{'bytes': None, 'path': 'audiosamples/audio_4855.wav'}"
"أحب كيف تتدفق الأنهار في الهند, और वहां के लोगों की मित्रता, trong khi ở Việt Nam, a comida é saborosa.","{'bytes': None, 'path': 'audiosamples/audio_4856.wav'}"
Lezzetli bir الكنافة Türk mutfağında da oldukça popülerdir.,"{'bytes': None, 'path': 'audiosamples/audio_4857.wav'}"
"تركيب اللغات المتعددة مثير للإعجاب, ve çok yönlü bir iletişim şeklidir, además facilita el entendimiento cultural, и обогащает наши знания.","{'bytes': None, 'path': 'audiosamples/audio_4858.wav'}"
سافرت إلى اليابان لأتعلم فن الأوريغامي، ووجدت الكاراتيه مثيرًا للاهتمام.,"{'bytes': None, 'path': 'audiosamples/audio_4859.wav'}"
"Каждый день (Russian for 'Every day'), eu aprendo (Portuguese for 'I learn') algo nuevo (Spanish for 'something new') ومثير للاهتمام (Standard Arabic for 'and interesting').","{'bytes': None, 'path': 'audiosamples/audio_4860.wav'}"
"Анда (Indonesian for ""you"") es (Spanish for ""is"") очень (Russian for ""very"") مبدع (Standard Arabic for ""creative"").","{'bytes': None, 'path': 'audiosamples/audio_4861.wav'}"
"A calma do oásis (واحة) era palpável, e sob o céu límpido, eu sentia uma sensação de سلام profundo enquanto o chamado para a صلاة ecoava suavemente ao longe.","{'bytes': None, 'path': 'audiosamples/audio_4862.wav'}"
"أحب أن أتعلم اللغة الألمانية, denn es eröffnet neue Horizonte und Kulturen.","{'bytes': None, 'path': 'audiosamples/audio_4863.wav'}"
"L'amitié transcende les frontières, दोस्ती सीमाओं को पार करती है, الصداقة تتجاوز الحدود, دوستی حدوں کو عبور کرتی ہے.","{'bytes': None, 'path': 'audiosamples/audio_4864.wav'}"
الأستاذ يشرح الدرس بطريقة مبسطة، ويستخدم أمثلة من الأدب والثقافة الفرنسية لتوضيح النقاط.,"{'bytes': None, 'path': 'audiosamples/audio_4865.wav'}"
تعلمتُ في الجامعة الأدب العربي وحضرتُ دورة ممتعة في السنسكريتية، وكنت أذهب دائمًا إلى المكتبة لاستعارة كتب الشايِري.,"{'bytes': None, 'path': 'audiosamples/audio_4866.wav'}"
استمتعت بتجربة الكايبيرينيا، المشروب البرازيلي الشهير، وأنا أتجول في الأسواق القديمة وأستمع إلى موسيقى الفادو الحزينة.,"{'bytes': None, 'path': 'audiosamples/audio_4867.wav'}"
Mình yêu hòa bình 和平، والتفاهم بين شعوب العالم.,"{'bytes': None, 'path': 'audiosamples/audio_4868.wav'}"
"Lorsque le soleil se couche, la corniche de Beyrouth s'illumine et les familles se rassemblent pour partager un moment de sérénité en dégustant un délicieux فلافل.","{'bytes': None, 'path': 'audiosamples/audio_4869.wav'}"
أحب أن أستمتع بالموسيقى الهندية على سبيل المثال، السيتار والتابلا يضفيان جوًا من السكون والتأمل.,"{'bytes': None, 'path': 'audiosamples/audio_4870.wav'}"
Semua orang di masjid itu sedang melakukan صلاة dengan khusyuk setelah azan berkumandang.,"{'bytes': None, 'path': 'audiosamples/audio_4871.wav'}"
أحتاج إلى شحن بطارية الهاتف الخاصة بي، لكنني نسيت الشاحن في منزل الأصدقاء وأتمنى أن يكون عندهم شاحن يو إس بي.,"{'bytes': None, 'path': 'audiosamples/audio_4872.wav'}"
"Die Universität المانيا bietet an excellent برنامج in engineering und Technologie, der studenten für globale Herausforderungen vorbereitet.","{'bytes': None, 'path': 'audiosamples/audio_4873.wav'}"
"میں نے آج ""باغ میں پھولوں"" کی خوبصورتی دیکھی۔","{'bytes': None, 'path': 'audiosamples/audio_4874.wav'}"
"في عمق فصل الشتاء, وجد حسان نفسه في موسكو يرتدي شوبا ثقيلة ليحتمي من الزمهرير القارص.","{'bytes': None, 'path': 'audiosamples/audio_4875.wav'}"
Vamos ao سوق juntos para comprar alguns presentes e depois podemos comer um delicioso كباب no restaurante perto da mesquita.,"{'bytes': None, 'path': 'audiosamples/audio_4876.wav'}"
"Dün akşam, uzun zamandır görmediğim arkadaşım Ahmed ile قهوة içmeye gittik, sohbet etmek çok رائع oldu.","{'bytes': None, 'path': 'audiosamples/audio_4877.wav'}"
رحبت المدرسة العربية بالأستاذ الجديد، الذي أتى من لشبونة، بحفاوةٍ بالغة وأعدت له حفلة ترحيبية على أنغام الفادو الحالمة.,"{'bytes': None, 'path': 'audiosamples/audio_4878.wav'}"
لقد زرت باريس وكانت magnifique، حيث الجمال يلتقي التقاليد العربية والفن الفرنسي.,"{'bytes': None, 'path': 'audiosamples/audio_4879.wav'}"
في المساء، أحب أن أسترخي بمشاهدة фильм روسي وأشرب чай بينما تتساقط الثلوج خارج منزلي.,"{'bytes': None, 'path': 'audiosamples/audio_4880.wav'}"
"Ketika saya di Paris, أحب أن أتعلم اللغة 日本語を話すことができます。","{'bytes': None, 'path': 'audiosamples/audio_4881.wav'}"
Mi amigo preparó un delicioso كبسة y juntos disfrutamos de la موسيقى tradicional bajo las estrellas.,"{'bytes': None, 'path': 'audiosamples/audio_4882.wav'}"
"मेरे दोस्त ने मुझे हदीस की एक किताब भेंट की, जिसे पढ़कर मुझे इस्लाम के बारे में नई फिक्र मिली।","{'bytes': None, 'path': 'audiosamples/audio_4883.wav'}"
"While strolling through the bustling souq, I couldn't resist purchasing a beautiful abaya and a pair of intricately designed babouches.","{'bytes': None, 'path': 'audiosamples/audio_4884.wav'}"
تعلمتُ في الجامعة الأدب العربي وحضرتُ دورة ممتعة في السنسكريتية، وكنت أذهب دائمًا إلى المكتبة لاستعارة كتب الشايِري.,"{'bytes': None, 'path': 'audiosamples/audio_4885.wav'}"
"আমার বন্ধু একজন খুব ভালো ইনসান, সে প্রতিদিন অল্প সময় ঝাড়ফুঁক করে অন্যদের সাহায্য করতে এবং সালাম দিয়ে শান্তি ছড়ায়।","{'bytes': None, 'path': 'audiosamples/audio_4886.wav'}"
سافرت إلى مصر واستمتعت بجمال الأهرامات وضيافة الشعب المصري.,"{'bytes': None, 'path': 'audiosamples/audio_4887.wav'}"
توجهت إلى السوبر ماركت لشراء بعض الخبز والشوكولاتة، وأثناء العودة استمعت إلى الموسيقى الكلاسيكية من راديو السيارة.,"{'bytes': None, 'path': 'audiosamples/audio_4888.wav'}"
"As the muezzin from the nearby masjid called for Asr prayers, the bazaar slowly emptied, with shopkeepers and customers alike heading towards the soothing sound of الأذان.","{'bytes': None, 'path': 'audiosamples/audio_4889.wav'}"
استخدمت الكمبيوتر لتحميل أحدث إصدار من البرمجيات لتحسين أداء النظام.,"{'bytes': None, 'path': 'audiosamples/audio_4890.wav'}"
"زرت المكتبة الكبيرة لأقرأ كتبًا في علم النفس واستعرت كتاب ""Psikologi Kognitif"" باللغة الإندونيسية لأفهم مبادئه بشكل أعمق.","{'bytes': None, 'path': 'audiosamples/audio_4891.wav'}"
"تحدث الطالب بطلاقة العربية في الجامعة، وكان يستخدم كلمات مثل ""Kindergarten"" و ""Zeitgeist"" بكل ثقة.","{'bytes': None, 'path': 'audiosamples/audio_4892.wav'}"
"As the muezzin from the nearby masjid called for Asr prayers, the bazaar slowly emptied, with shopkeepers and customers alike heading towards the soothing sound of الأذان.","{'bytes': None, 'path': 'audiosamples/audio_4893.wav'}"
"While strolling through the bustling souq, I was captivated by the rich aroma of freshly ground qahwa and the vibrant colors of the majlis-inspired textiles.","{'bytes': None, 'path': 'audiosamples/audio_4894.wav'}"
"Những ngôi sao trên bầu trời râm rang khiến tôi nhớ đến lời của bà: ""الحياة جميلة بتنوعها"".","{'bytes': None, 'path': 'audiosamples/audio_4895.wav'}"
سافر الباحث البرازيلي إلى القاهرة لدراسة تأثير السامبا على الموسيقى العربية.,"{'bytes': None, 'path': 'audiosamples/audio_4896.wav'}"
"В Сан-Паулу (São Paulo), я видел надпись ""السلام على الجميع"" и người phụ nữ nói ""paz a todos"".","{'bytes': None, 'path': 'audiosamples/audio_4897.wav'}"
"Die Universität المانيا bietet an excellent برنامج in engineering und Technologie, der studenten für globale Herausforderungen vorbereitet.","{'bytes': None, 'path': 'audiosamples/audio_4898.wav'}"
"O embaixador chegou na reunião com um majestoso jellabiya, pronto para discutir assuntos diplomáticos e reforçar a ṣulḥ entre as nações.","{'bytes': None, 'path': 'audiosamples/audio_4899.wav'}"
"আমি (Bengali for ""I"") أحب (Arabic for ""love"") 学习 (Mandarin for ""to learn"") 新的语言 (Mandarin for ""new languages"").","{'bytes': None, 'path': 'audiosamples/audio_4900.wav'}"
"Ketika aku pergi ke pasar, saya melihat banyak orang yang berbicara dalam bahasa Arab, mereka sering menggunakan kata-kata seperti ""salam"" untuk menyapa dan ""insha'Allah"" ketika mereka berbicara tentang masa depan.","{'bytes': None, 'path': 'audiosamples/audio_4901.wav'}"
أنا أتعلم اللغة العربية كل يوم وأستمتع بشرب چائي في الصباح.,"{'bytes': None, 'path': 'audiosamples/audio_4902.wav'}"
زار محمد السوق لشراء كيلوغرام من الأرز، لكنه تشتت عند سماع موسيقى البوليود التي كان يعزفها العازفون في الزقاق.,"{'bytes': None, 'path': 'audiosamples/audio_4903.wav'}"
قام محمد بتحضير البرياني بأسلوب بنغالي أصيل، حيث استعمل الأرز البسمتي والماسالا لإعطاء الطعام نكهة مميزة.,"{'bytes': None, 'path': 'audiosamples/audio_4904.wav'}"
"يعتبر ""الإنترنت"" أداة فعالة في تعزيز الاتصال العالمي ونشر الثقافة الديجيتال بين الشباب.","{'bytes': None, 'path': 'audiosamples/audio_4905.wav'}"
أنا أحب السفر إلى اليابان، 日本は本当に美しい国ですね。,"{'bytes': None, 'path': 'audiosamples/audio_4906.wav'}"
J'adore القهوة التي تُشرب في 中国的早晨 while reading an English novel.,"{'bytes': None, 'path': 'audiosamples/audio_4907.wav'}"
لقد زرت باريس وكانت magnifique، حيث الجمال يلتقي التقاليد العربية والفن الفرنسي.,"{'bytes': None, 'path': 'audiosamples/audio_4908.wav'}"
أنا أتعلم اللغة العربية كل يوم وأستمتع بشرب چائي في الصباح.,"{'bytes': None, 'path': 'audiosamples/audio_4909.wav'}"
"في عطلتي القادمة، أنوي زيارة ""هانوي"" واستكشاف مطبخها الغني بأطباق مثل ""phở"" و""bánh mì"" بينما أتعلم كلمات فيتنامية جديدة.","{'bytes': None, 'path': 'audiosamples/audio_4910.wav'}"
